title,authors,abstract,pdf_url,year
Bridging the Gap between Sample-based and One-shot Neural Architecture Search with BONAS,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/13d4635deccc230c944e4ff6e03404b5-Paper.pdf,2020
Gamma-Models: Generative Temporal Difference Learning for Infinite-Horizon Prediction,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/12ffb0968f2f56e51a59a6beb37b2859-Paper.pdf,2020
Language Models are Few-Shot Learners,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1457c0d6bfcb4967418bfb8ac142f64a-Paper.pdf,2020
Prophet Attention: Predicting Attention with Future Attention,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/13fe9d84310e77f13a6d184dbf1232f3-Paper.pdf,2020
Margins are Insufficient for Explaining Gradient Boosting,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/146f7dd4c91bc9d80cf4458ad6d6cd1b-Paper.pdf,2020
Marginal Utility for Planning in Continuous or Large Discrete Action Spaces,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/14da15db887a4b50efe5c1bc66537089-Paper.pdf,2020
Fourier-transform-based attribution priors improve the interpretability and stability of deep learning models for genomics,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1487987e862c44b91a0296cf3866387e-Paper.pdf,2020
Projected Stein Variational Gradient Descent,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/14faf969228fc18fcd4fcf59437b0c97-Paper.pdf,2020
SE(3)-Transformers: 3D Roto-Translation Equivariant Attention Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/15231a7ce4ba789d13b722cc5c955834-Paper.pdf,2020
Minimax Lower Bounds for Transfer Learning with Linear and One-hidden Layer Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/151d21647527d1079781ba6ae6571ffd-Paper.pdf,2020
The Power of Predictions in Online Control,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/155fa09596c7e18e50b58eb7e0c6ccb4-Paper.pdf,2020
MomentumRNN: Integrating Momentum into Recurrent Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/149ef6419512be56a93169cd5e6fa8fd-Paper.pdf,2020
On the equivalence of molecular graph convolution and molecular wave function with poor basis set,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1534b76d325a8f591b52d302e7181331-Paper.pdf,2020
Tight First- and Second-Order Regret Bounds for Adversarial Linear Bandits,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/15bb63b28926cd083b15e3b97567bbea-Paper.pdf,2020
Just Pick a Sign: Optimizing Deep Multitask Models with Gradient Sign Dropout,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/16002f7a455a94aa4e91cc34ebdb9f2d-Paper.pdf,2020
Cooperative Multi-player Bandit Optimization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/15ae3b9d6286f1b2a489ea4f3f4abaed-Paper.pdf,2020
Self-Supervised Relationship Probing,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/13f320e7b5ead1024ac95c3b208610db-Paper.pdf,2020
A Loss Function for Generative Neural Networks Based on Watson’s Perceptual Model,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/165a59f7cf3b5c4396ba65953d679f17-Paper.pdf,2020
Learning Affordance Landscapes for Interaction Exploration in 3D Environments,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/15825aee15eb335cc13f9b559f166ee8-Paper.pdf,2020
Dynamic Fusion of Eye Movement Data and Verbal Narrations in Knowledge-rich Domains,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/16837163fee34175358a47e0b51485ff-Paper.pdf,2020
SVGD as a kernelized Wasserstein gradient flow of the chi-squared divergence,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/16f8e136ee5693823268874e58795216-Paper.pdf,2020
Scalable Multi-Agent Reinforcement Learning for Networked Systems with Average Reward,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/168efc366c449fab9c2843e9b54e2a18-Paper.pdf,2020
Optimizing Neural Networks via Koopman Operator Theory,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/169806bb68ccbf5e6f96ddc60c40a044-Paper.pdf,2020
Adversarial Robustness of Supervised Sparse Coding,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/170f6aa36530c364b77ddf83a84e7351-Paper.pdf,2020
Statistical-Query Lower Bounds via Functional Gradients,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/17257e81a344982579af1ae6415a7b8c-Paper.pdf,2020
Near-Optimal Reinforcement Learning with Self-Play,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/172ef5a94b4dd0aa120c6878fc29f70c-Paper.pdf,2020
Self-Distillation as Instance-Specific Label Smoothing,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1731592aca5fb4d789c4119c65c10b4b-Paper.pdf,2020
Network Diffusions via Neural Mean-Field Dynamics,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1730f69e6f66d5f0c741799e82351f81-Paper.pdf,2020
Biologically Inspired Mechanisms for Adversarial Robustness,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/17256f049f1e3fede17c7a313f7657f4-Paper.pdf,2020
Towards Problem-dependent Optimal Learning Rates,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/174f8f613332b27e9e8a5138adb7e920-Paper.pdf,2020
Differentiable Meta-Learning of Bandit Policies,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/171ae1bbb81475eb96287dd78565b38b-Paper.pdf,2020
Cross-lingual Retrieval for Iterative Self-Supervised Training,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1763ea5a7e72dd7ee64073c2dda7a7a8-Paper.pdf,2020
Pointer Graph Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/176bf6219855a6eb1f3a30903e34b6fb-Paper.pdf,2020
Rethinking pooling in graph neural networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1764183ef03fc7324eb58c3842bd9a57-Paper.pdf,2020
Gradient Regularized V-Learning for Dynamic Treatment Regimes,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/17b3c7061788dbe82de5abe9f6fe22b3-Paper.pdf,2020
Faster Wasserstein Distance Estimation with the Sinkhorn Divergence,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/17f98ddf040204eda0af36a108cbdea4-Paper.pdf,2020
Lower Bounds and Optimal Algorithms for Personalized Federated Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/187acf7982f3c169b3075132380986e4-Paper.pdf,2020
Robust Recursive Partitioning for Heterogeneous Treatment Effects with Uncertainty Quantification,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1819020b02e926785cf3be594d957696-Paper.pdf,2020
Rescuing neural spike train models from bad MLE,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/186b690e29892f137b4c34cfa40a3a4d-Paper.pdf,2020
Stationary Activations for Uncertainty Calibration in Deep Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/18a411989b47ed75a60ac69d9da05aa5-Paper.pdf,2020
Black-Box Certification with Randomized Smoothing: A Functional Optimization Based Framework,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1896a3bf730516dd643ba67b4c447d36-Paper.pdf,2020
Deep Imitation Learning for Bimanual Robotic Manipulation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/18a010d2a9813e91907ce88cd9143fdf-Paper.pdf,2020
Falcon: Fast Spectral Inference on Encrypted Data,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/18fc72d8b8aba03a4d84f66efabce82e-Paper.pdf,2020
Ensemble Distillation for Robust Model Fusion in Federated Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/18df51b97ccd68128e994804f3eccc87-Paper.pdf,2020
Practical Quasi-Newton Methods for Training Deep Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/192fc044e74dffea144f9ac5dc9f3395-Paper.pdf,2020
Approximation Based Variance Reduction for Reparameterization Gradients,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/193002e668758ea9762904da1a22337c-Paper.pdf,2020
Inference Stage Optimization for Cross-scenario 3D Human Pose Estimation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1943102704f8f8f3302c2b730728e023-Paper.pdf,2020
Consistent feature selection for analytic deep neural networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1959eb9d5a0f7ebc58ebde81d5df400d-Paper.pdf,2020
Glance and Focus: a Dynamic Approach to Reducing Spatial Redundancy in Image Classification,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1963bd5135521d623f6c29e6b1174975-Paper.pdf,2020
Information Maximization for Few-Shot Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/196f5641aa9dc87067da4ff90fd81e7b-Paper.pdf,2020
Inverse Reinforcement Learning from a Gradient-based Learner,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/19aa6c6fb4ba9fcf39e893ff1fd5b5bd-Paper.pdf,2020
Bayesian Multi-type Mean Field Multi-agent Imitation Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/19eca5979ccbb752778e6c5f090dc9b6-Paper.pdf,2020
Bayesian Robust Optimization for Imitation Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1a669e81c8093745261889539694be7f-Paper.pdf,2020
Riemannian Continuous Normalizing Flows,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1aa3d9c6ce672447e1e5d0f1b5207e85-Paper.pdf,2020
On Power Laws in Deep Ensembles,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/191595dc11b4d6e54f01504e3aa92f96-Paper.pdf,2020
Attention-Gated Brain Propagation: How the brain can implement reward-based error backpropagation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1abb1e1ea5f481b589da52303b091cbb-Paper.pdf,2020
Asymptotic Guarantees for Generative Modeling Based on the Smooth Wasserstein Distance,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1ac978c8020be6d7212aa71d4f040fc3-Paper.pdf,2020
Forethought and Hindsight in Credit Assignment,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/18064d61b6f93dab8681a460779b8429-Paper.pdf,2020
Online Robust Regression via SGD on the l1 loss,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1ae6464c6b5d51b363d7d96f97132c75-Paper.pdf,2020
PRANK: motion Prediction based on RANKing,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1b0251ccb8bd5f9ccf444e4bda7713e3-Paper.pdf,2020
Structured Prediction for Conditional Meta-Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1b69ebedb522700034547abc5652ffac-Paper.pdf,2020
Fighting Copycat Agents in Behavioral Cloning from Observation Histories,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1b113258af3968aaf3969ca67e744ff8-Paper.pdf,2020
Tight Nonparametric Convergence Rates for Stochastic Gradient Descent under the Noiseless Linear Model,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1b33d16fc562464579b7199ca3114982-Paper.pdf,2020
Optimal Lottery Tickets via Subset Sum: Logarithmic Over-Parameterization is Sufficient,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1b742ae215adf18b75449c6e272fd92d-Paper.pdf,2020
The Hateful Memes Challenge: Detecting Hate Speech in Multimodal Memes,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1b84c4cee2b8b3d823b30e2d604b1878-Paper.pdf,2020
Stochasticity of Deterministic Gradient Descent: Large Learning Rate for Multiscale Objective Function,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1b9a80606d74d3da6db2f1274557e644-Paper.pdf,2020
Optimal Approximation - Smoothness Tradeoffs for Soft-Max Functions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1bd413de70f32142f4a33a94134c5690-Paper.pdf,2020
Identifying Learning Rules From Neural Network Observables,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1ba922ac006a8e5f2b123684c2f4d65f-Paper.pdf,2020
Improving Policy-Constrained Kidney Exchange via Pre-Screening,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1bda4c789c38754f639a376716c5859f-Paper.pdf,2020
Weakly-Supervised Reinforcement Learning for Controllable Behavior,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1bd69c7df3112fb9a584fbd9edfc6c90-Paper.pdf,2020
Learning abstract structure for drawing by efficient motor program induction,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1c104b9c0accfca52ef21728eaf01453-Paper.pdf,2020
Why Do Deep Residual Networks Generalize Better than Deep Feedforward Networks? --- A Neural Tangent Kernel Perspective,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1c336b8080f82bcc2cd2499b4c57261d-Paper.pdf,2020
Dual Instrumental Variable Regression,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1c383cd30b7c298ab50293adfecb7b18-Paper.pdf,2020
Stochastic Gradient Descent in Correlated Settings: A Study on Gaussian Processes,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1cb524b5a3f3f82be4a7d954063c07e2-Paper.pdf,2020
Minimax Value Interval for Off-Policy Evaluation and Policy Optimization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1cd138d0499a68f4bb72bee04bbec2d7-Paper.pdf,2020
Interventional Few-Shot Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1cc8a8ea51cd0adddf5dab504a285915-Paper.pdf,2020
ShiftAddNet: A Hardware-Inspired Deep Network,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1cf44d7975e6c86cffa70cae95b5fbb2-Paper.pdf,2020
Biased Stochastic First-Order Methods for Conditional Stochastic Optimization and Applications in Meta Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1cdf14d1e3699d61d237cf76ce1c2dca-Paper.pdf,2020
Neural Mesh Flow: 3D Manifold Mesh Generation via Diffeomorphic  Flows,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1349b36b01e0e804a6c2909a6d0ec72a-Paper.pdf,2020
Finding Second-Order Stationary Points Efficiently in Smooth Nonconvex Linearly Constrained Optimization Problems,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1da546f25222c1ee710cf7e2f7a3ff0c-Paper.pdf,2020
Intra-Processing Methods for Debiasing Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1d8d70dddf147d2d92a634817f01b239-Paper.pdf,2020
Implicit Regularization and Convergence for Weight Normalization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1de7d2b90d554be9f0db1c338e80197d-Paper.pdf,2020
Model-based Policy Optimization with Unsupervised Model Adaptation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1dc3a89d0d440ba31729b0ba74b93a33-Paper.pdf,2020
Geometric All-way Boolean Tensor Decomposition,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1def1713ebf17722cbe300cfc1c88558-Paper.pdf,2020
Modular Meta-Learning with Shrinkage,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1e04b969bf040acd252e1faafb51f829-Paper.pdf,2020
A/B Testing in Dense Large-Scale Networks: Design and Inference,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1e0b802d5c0e1e8434a771ba7ff2c301-Paper.pdf,2020
Multiview Neural Surface Reconstruction by Disentangling Geometry and Appearance,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1a77befc3b608d6ed363567685f70e1e-Paper.pdf,2020
Partial Optimal Tranport with applications on Positive-Unlabeled Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1e6e25d952a0d639b676ee20d0519ee2-Paper.pdf,2020
Toward the Fundamental Limits of Imitation Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1e7875cf32d306989d80c14308f3a099-Paper.pdf,2020
Logarithmic Pruning is All You Need,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1e9491470749d5b0e361ce4f0b24d037-Paper.pdf,2020
What Neural Networks Memorize and Why: Discovering the Long Tail via Influence Estimation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1e14bfe2714193e7af5abc64ecbd6b46-Paper.pdf,2020
Network-to-Network Translation with Conditional Invertible Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1cfa81af29c6f2d8cacb44921722e753-Paper.pdf,2020
Hold me tight! Influence of discriminative features on deep network boundaries,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1ea97de85eb634d580161c603422437f-Paper.pdf,2020
Learning from Mixtures of Private and Public Populations,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1ee942c6b182d0f041a2312947385b23-Paper.pdf,2020
Adversarial Weight Perturbation Helps Robust Generalization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1ef91c212e30e14bf125e9374262401f-Paper.pdf,2020
Stateful Posted Pricing with Vanishing Regret via Dynamic Deterministic Markov Decision Processes,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1f10c3650a3aa5912dccc5789fd515e8-Paper.pdf,2020
Learning to summarize with human feedback,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1f89885d556929e98d3ef9b86448f951-Paper.pdf,2020
Normalizing Kalman Filters for Multivariate Time Series Analysis,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1f47cef5e38c952f94c5d61726027439-Paper.pdf,2020
"Lamina-specific neuronal properties promote robust, stable signal propagation in feedforward networks",N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1fc214004c9481e4c8073e85323bfd4b-Paper.pdf,2020
Learning Dynamic Belief Graphs to Generalize on Text-Based Games,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1fc30b9d4319760b04fab735fbfed9a9-Paper.pdf,2020
Triple descent and the two kinds of overfitting: where & why do they appear?,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1fd09c5f59a8ff35d499c0ee25a1d47e-Paper.pdf,2020
Adversarial Self-Supervised Contrastive Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1f1baa5b8edac74eb4eaa329f14a0361-Paper.pdf,2020
Partially View-aligned Clustering,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1e591403ff232de0f0f139ac51d99295-Paper.pdf,2020
Fourier Spectrum Discrepancies in Deep Network Generated Images,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1f8d87e1161af68b81bace188a1ec624-Paper.pdf,2020
Learning Graph Structure With A Finite-State Automaton Layer,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/1fdc0ee9d95c71d73df82ac8f0721459-Paper.pdf,2020
A Universal Approximation Theorem of Deep Neural Networks for Expressing Probability Distributions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/2000f6325dfc4fc3201fc45ed01c7a5d-Paper.pdf,2020
Domain Generalization for Medical Imaging Classification with Linear-Dependency Regularization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/201d7288b4c18a679e48b31c72c30ded-Paper.pdf,2020
